fr_number,v_id,v_bbox,lp_bbox,lp_bbox_score,lp,lp_score
169,339,1031.6496978550372 763.0891442086377 1451.0921940706658 1114.2441962246708,1177.67041015625 997.2288818359375 1311.7158203125 1041.803955078125,0.45103782415390015,HHDOZD,0.1622573139749575
170,339,1031.6783308022664 764.7328287086362 1451.9250286147658 1116.277765907948,1177.5853271484375 997.197265625 1311.690673828125 1041.79638671875,0.4512151777744293,HHDZO,0.24575320830448097
171,339,1028.8686328693611 767.8367644737618 1451.0143246129273 1119.4226246087549,1178.1666259765625 1006.0244140625 1313.204345703125 1044.9569091796875,0.4571675658226013,EFIODZT,0.46249708144450935
172,339,1027.4511121277735 768.978291872224 1450.9125523972655 1120.6196361311336,1178.1815185546875 1006.033203125 1313.1875 1044.9703369140625,0.4567224383354187,EFIODZT,0.46249708144450935
173,339,1026.9987888813998 770.4509503893437 1452.8773570205108 1122.3115312542618,1179.241455078125 1007.1180419921875 1309.0018310546875 1049.6414794921875,0.48119670152664185,EFO*Z,0.19506041832951032
174,339,1026.3796532975218 770.8743904747766 1453.962353253429 1122.8795483424249,1179.3026123046875 1007.1357421875 1308.90869140625 1049.5621337890625,0.4807712435722351,EFO*Z,0.19506041832951032
175,339,1026.709001175239 774.3108421433858 1457.4077095605141 1125.317145405144,1182.6748046875 1010.26416015625 1311.8546142578125 1053.87060546875,0.507097601890564,EFIODZT,0.27984998866092065
176,339,1026.3633502765908 775.7670764658953 1459.4135510786061 1126.0839119743757,1182.755615234375 1010.2691650390625 1311.864501953125 1053.8614501953125,0.506946861743927,EFIODZT,0.27984998866092065
177,339,1027.0648771177866 779.4160544685224 1462.4064559869266 1130.6084251934753,1182.8837890625 1015.1822509765625 1308.60693359375 1058.7901611328125,0.46379807591438293,EFLOOZT,0.26809294178183035
178,339,1026.9157352514999 780.5264821343777 1463.9793327205566 1132.3893303628802,1182.91650390625 1015.1801147460938 1308.7159423828125 1058.7861328125,0.4634281396865845,EFIDOZT,0.5136115723016915
179,339,1026.7029502808355 782.0994402086187 1465.209074262104 1134.728973714153,1185.8302001953125 1021.5525512695312 1309.321044921875 1060.499755859375,0.4698326289653778,EFIQ@ZE,0.3558046059215779
180,339,1026.37658773041 782.5480287802925 1466.0654077483946 1135.7496458950463,1185.6875 1021.5265502929688 1309.9095458984375 1060.4691162109375,0.46750518679618835,EFIO@Z,0.1899610986474631
181,339,1026.334456784706 784.2763198171767 1466.5524850243958 1138.5712913108653,1183.441162109375 1024.3948974609375 1314.7364501953125 1065.550048828125,0.49585914611816406,NDNODZD,0.3507204311078499
182,339,1026.2754711312127 784.6674368017983 1467.0090777318642 1139.7721262545717,1183.4097900390625 1024.39697265625 1314.7431640625 1065.550048828125,0.4957374334335327,EFIQ@ZT,0.2026879423962599
183,339,1027.1608923226838 786.6057717187074 1467.8143025518705 1142.801955168564,1185.327880859375 1029.2659912109375 1314.9427490234375 1070.81591796875,0.4897749125957489,EFLO@ZT,0.3895741184888766
184,339,1027.3443110909257 787.0748046843443 1467.9545665819032 1144.0565164298418,1187.4454345703125 1029.8143310546875 1316.9373779296875 1068.924072265625,0.49367544054985046,EFLO@Z,0.23855109747958395
185,339,1028.4912113941782 787.8875997235225 1469.245152299687 1145.7064757539197,1186.19921875 1031.04296875 1316.53857421875 1072.65673828125,0.47764480113983154,EFID@Z,0.29319212735535083
186,339,1028.866720687201 787.990782723537 1469.6831179181736 1146.428169413521,1186.235107421875 1031.03955078125 1316.5732421875 1072.6932373046875,0.4776047468185425,EFID@Z,0.28412705413362654
187,339,1028.7842433014252 789.5186349367963 1470.5950096526549 1149.6428787516588,1185.3280029296875 1034.6912841796875 1314.3072509765625 1079.0938720703125,0.4906604588031769,EFIO@Z,0.8032977696529141
188,339,1028.599948625029 789.7764125380694 1471.1525223646922 1151.1346913181255,1185.3280029296875 1034.69140625 1314.2982177734375 1079.1033935546875,0.49045610427856445,EFIO@Z,0.8032977696529141
189,339,1027.9885245829068 791.7346090045257 1472.0738621518626 1154.1201605844772,1188.5162353515625 1038.7198486328125 1318.508056640625 1084.195556640625,0.47896865010261536,EFIQZ,0.7925923252331478
190,339,1027.4856924517558 792.2740364758804 1472.656295613433 1155.4062035106977,1188.4521484375 1038.68994140625 1318.5284423828125 1084.212646484375,0.4787220358848572,EFIQZ,0.7873707407055452
191,339,1026.195662081364 793.5017734935557 1472.6343994143303 1157.3390865311094,1189.808837890625 1043.892333984375 1319.2197265625 1086.10888671875,0.5242210030555725,EFIDDZ,0.8736619374013104
192,339,1025.4907020680198 793.7732089483325 1472.8575338354708 1158.1183333480433,1189.8271484375 1043.9014892578125 1319.207275390625 1086.1058349609375,0.5235728025436401,EFIDDZ,0.8736619374013104
193,339,1026.3528241462639 800.642713133638 1474.3873238032913 1163.4619819202878,1188.1796875 1048.779541015625 1321.9732666015625 1090.1729736328125,0.5510616302490234,EFIO@ZT,0.38409977123930483
194,339,1026.6008837527984 803.4720274026663 1475.0868427303126 1165.1762019435157,1188.0750732421875 1048.7642822265625 1321.9873046875 1090.1639404296875,0.5507727861404419,EFIO@ZT,0.38409977123930483
195,339,1027.52624998145 807.4376515998559 1475.5285898935438 1168.2671084096232,1185.713134765625 1051.7137451171875 1326.5814208984375 1096.351318359375,0.5358494520187378,EFID@Z,0.46108836358445826
196,339,1027.9794061968637 809.0613670786504 1475.6423801506444 1169.2666680992672,1185.6788330078125 1051.70458984375 1326.5880126953125 1096.3662109375,0.536014974117279,EFID@Z,0.46108836358445826
197,339,1027.5172786181977 811.2196840890007 1475.0003798913456 1171.769527066721,1186.4771728515625 1054.6002197265625 1319.891357421875 1098.9024658203125,0.5164637565612793,EFIO@Z,0.650180611391408
198,339,1027.3548038136132 811.9094030198881 1474.6905930260032 1172.7068933194585,1186.46728515625 1054.5823974609375 1319.937744140625 1098.8956298828125,0.5167793035507202,EFIO@Z,0.650180611391408
199,339,1027.427984658521 814.8941404156856 1474.4586929081388 1176.3326676254105,1187.1048583984375 1059.50390625 1320.822265625 1104.54150390625,0.46320003271102905,EFIQ@ZT,0.3189143241135406
200,339,1027.5523654912076 815.8353663393849 1474.4080627408875 1177.7587212677126,1187.08447265625 1059.4854736328125 1320.7823486328125 1104.5391845703125,0.4630432426929474,EFIQDZT,0.3197959064643608
201,339,1027.8970811571753 819.5293812362384 1475.19326427127 1181.5478435565653,1189.90087890625 1067.9891357421875 1324.8096923828125 1106.6500244140625,0.495730996131897,EFLOPZ,0.3820358357868609
202,339,1027.9862821528807 820.8788160252657 1475.5692641931748 1182.9488386332196,1189.9281005859375 1067.99267578125 1324.75439453125 1106.6331787109375,0.49546143412590027,EFLOPZ,0.3791353255559685
203,339,1027.2564062457102 822.5367686508156 1474.0176673618287 1184.3042561794043,1190.70166015625 1069.434814453125 1327.172607421875 1109.072509765625,0.5283039808273315,EFIODZT,0.4635397871333402
204,339,1027.2006162479345 823.1590392631241 1473.4065120389703 1184.714683825227,1190.6849365234375 1069.44140625 1327.1162109375 1109.05029296875,0.5281807780265808,EFIODZT,0.4635397871333402
205,339,1029.4000067675302 826.3665015752489 1476.5175297041887 1187.9189012073343,1192.9913330078125 1071.777099609375 1328.3375244140625 1118.7847900390625,0.5033687949180603,EFIDDZT,0.49628054933857957
206,339,1030.1443789364764 827.545583235644 1477.9325706535813 1189.1242838916662,1192.9791259765625 1071.7781982421875 1328.363037109375 1118.775634765625,0.5031463503837585,EFIDDZI,0.1852693755854884
207,339,1028.0058601057117 830.2707905492691 1474.4482165433456 1191.4629905669635,1194.927978515625 1078.7161865234375 1324.53369140625 1124.9913330078125,0.4715883433818817,[EFLOPZD,0.22661103320501122
208,339,1027.254754575205 831.3078061499898 1472.4764421240207 1192.1961803667577,1195.0609130859375 1078.7591552734375 1324.5780029296875 1124.877685546875,0.47296664118766785,EFIO@ZT,0.38604240034165055
209,339,1027.3143630137652 832.4773226501674 1472.3855397954449 1193.2136275820394,1196.968017578125 1080.5556640625 1326.56396484375 1127.8677978515625,0.4801171123981476,EFIQ@ZT,0.3083691173698148
210,339,1027.3683309787064 832.8793935506815 1472.3399293187279 1193.4807047740392,1196.9642333984375 1080.567138671875 1326.598876953125 1127.894287109375,0.48100242018699646,EFIQ@ZT,0.3083691173698148
211,339,1030.4201767718964 834.7357560127125 1478.6629250469086 1195.1294851117652,1190.5157470703125 1088.125732421875 1331.7681884765625 1130.96923828125,0.509369969367981,ELOPZD,0.6557371303658642
212,339,1030.8513773196178 835.4546673559319 1481.3934652496 1195.710104661713,1190.33544921875 1088.1202392578125 1331.815673828125 1130.95654296875,0.507239043712616,ELOPZD,0.6634398288967519
213,339,1030.0935051498896 838.0091712628739 1483.7070817605422 1197.4561397432492,1193.7181396484375 1090.7415771484375 1332.7227783203125 1138.8865966796875,0.5214007496833801,EFIO@ZT,0.5080932720805329
214,339,1029.239006544195 839.0477782904575 1485.1251400443707 1197.9166273010217,1193.7584228515625 1090.736572265625 1332.7354736328125 1138.8509521484375,0.5208297371864319,EFIO@ZT,0.3791978557815792
215,339,1029.206861273503 840.757059369496 1486.7362060312348 1198.443483589435,1194.475830078125 1093.29736328125 1333.6875 1140.3214111328125,0.5102443695068359,JEFIQ@ZT,0.21377244222976158
216,339,1028.8429589777643 841.5577968614372 1487.4356517617443 1198.352153152336,1194.5223388671875 1093.2701416015625 1333.9068603515625 1140.2530517578125,0.5108444094657898,VEFIQ0Z,0.25281493709385616
217,339,1029.1907987952275 845.1650903244418 1489.2625266905122 1199.717656481049,1195.6700439453125 1097.6077880859375 1334.458984375 1146.1767578125,0.48246198892593384,EFIQ@ZT,0.28032049858441493
218,339,1029.037781292877 846.9020056718582 1490.238047384941 1199.8421917908206,1195.849365234375 1097.5589599609375 1334.4854736328125 1146.17138671875,0.482625812292099,EFIQ@ZT,0.26387640339879564
219,339,1028.2830891198362 849.4315813419529 1490.141478320553 1200.1482266417827,1195.021240234375 1107.0849609375 1334.8704833984375 1148.66650390625,0.4638298749923706,EFIQDZ,0.5589502427603363
220,339,1027.9256510313378 850.7233772763304 1490.2712205229352 1199.813230937288,1195.0562744140625 1107.0850830078125 1334.8616943359375 1148.676513671875,0.46218785643577576,EFIQDZ,0.3024968453776406
221,339,1027.058246644371 851.8234748448374 1488.7783652202704 1199.0964637567042,1197.5068359375 1109.0992431640625 1336.922119140625 1149.9112548828125,0.530653715133667,HERODZD,0.6269636115418323
222,339,1026.852481353406 852.539924237974 1488.071752033471 1198.5002210176317,1197.5093994140625 1109.0970458984375 1336.9232177734375 1149.9122314453125,0.5308040976524353,HERODZD,0.6322593155405966
223,339,1027.1257857828684 854.8463871765964 1488.552934104944 1198.4399628420394,1199.4827880859375 1112.2203369140625 1338.9326171875 1158.334228515625,0.5388803482055664,EFIO@ZT,0.26503217456943556
224,339,1027.178588101938 856.1754712116526 1488.6337597479999 1198.0518201557943,1199.4951171875 1112.2698974609375 1338.9261474609375 1158.3914794921875,0.5383516550064087,EFIODZT,0.1766326346037112
225,339,1030.693665035361 860.9296798108757 1491.523073526169 1199.253666127045,1199.3265380859375 1118.1767578125 1339.225830078125 1166.3184814453125,0.4957289397716522,EFIODZT,0.24827473057310406
226,339,1032.2603574311402 863.2512701776377 1492.5726531211344 1199.054102220423,1199.3583984375 1118.17724609375 1339.252685546875 1166.3089599609375,0.494682252407074,EFIQDZT,0.19555979652382957
227,339,1033.3378044605415 866.5622456832467 1493.17806908065 1199.6104411739107,1199.2767333984375 1120.9854736328125 1339.126953125 1170.046142578125,0.5186466574668884,HERVODZD,0.2199967381577747
228,339,1033.896399406695 868.2407197999001 1493.292497223985 1199.309136456073,1199.2752685546875 1120.99755859375 1339.09912109375 1170.035400390625,0.5183680653572083,HERVODZD,0.2199967381577747
229,339,1032.0215219606125 871.1879609403104 1490.5282465786668 1200.5487011318205,1200.0516357421875 1128.3427734375 1340.692626953125 1173.69921875,0.525980532169342,EFIODZT,0.19984632587415313
230,339,1031.3744345383673 872.5928771323224 1489.1858646321923 1200.687355779096,1200.0518798828125 1128.3455810546875 1340.5810546875 1173.7542724609375,0.5251575112342834,HOZD,0.2201724350452423
231,339,1033.5585979527161 875.5538063610227 1493.2226106583141 1202.1174580675527,1202.474853515625 1131.5570068359375 1343.985107421875 1178.6185302734375,0.583021342754364,HEFLODZD,0.12820794881687875
232,339,1034.0904413097476 876.9013118892778 1494.893622822832 1202.3366578557286,1202.4342041015625 1131.548095703125 1344.0108642578125 1178.63427734375,0.5830167531967163,HERIODZD,0.12515958432808708
233,339,1031.1567048719598 878.0744390741328 1494.2602832010712 1202.5257702106192,1204.7130126953125 1133.85498046875 1340.469970703125 1183.798095703125,0.5360996723175049,EFIO@Z,0.45878469263227833
234,339,1029.5946823609581 878.6359702144574 1494.295971340018 1202.4305723513496,1204.60986328125 1133.8135986328125 1340.452392578125 1183.7991943359375,0.5366577506065369,EFIO@Z0,0.29147093134232094
235,339,1030.595724228473 878.9450869636371 1496.6325818985802 1201.4451198341135,1207.794921875 1140.9501953125 1340.6650390625 1190.739990234375,0.49643808603286743,HEALODZD,0.23687885287467147
236,339,1030.7003471211096 879.2585137474655 1497.642237078598 1200.819505383318,1207.942138671875 1140.9796142578125 1340.6297607421875 1190.7177734375,0.4958084523677826,HEALODZD,0.19437105714147584
237,339,1031.7857919805351 882.3533343027266 1499.2653755084916 1201.6678317983115,1206.9290771484375 1149.8289794921875 1337.324951171875 1196.77294921875,0.4455162286758423,EFIQ@ZT,0.3149234906026992
238,339,1032.1486837111443 883.8915138532224 1500.1710560290808 1201.5982931772623,1206.9156494140625 1149.8609619140625 1337.13671875 1196.7464599609375,0.4419780373573303,EFIQ@ZT,0.6920408189438351
239,339,1032.4914952702006 886.8316878482016 1501.7645326132542 1202.666221677956,1205.3531494140625 1153.9306640625 1345.9681396484375 1201.162353515625,0.3982473909854889,EFIO@Z7,0.5311592249937372
240,339,1032.150780752332 888.192528420449 1502.3483228313178 1202.6703406923075,1205.932861328125 1154.1136474609375 1346.5875244140625 1200.983154296875,0.3896382749080658,EFIODZT,0.4774512795470482
261,340,990.9976752161633 442.83905301280936 1253.4196572268743 685.6226403895135,1085.2738037109375 601.7783813476562 1159.4765625 626.1939697265625,0.2806239724159241,"0"";F7D",0.01854263186157572
262,340,991.083884231673 442.8561217641581 1254.0205326837845 686.4582336254297,1085.2738037109375 601.7625122070312 1159.463134765625 626.1522216796875,0.2812577188014984,"0"";F7D",0.01854263186157572
263,340,991.2310536524021 443.5313063803082 1254.6019148599369 687.7976996038323,1084.7398681640625 603.1265869140625 1159.8809814453125 630.2122192382812,0.39048266410827637,G#FI,0.07518976926803589
264,340,991.2044437933336 443.6609464140744 1254.8802025551902 688.4060087356937,1084.713623046875 603.0799560546875 1159.92724609375 630.244140625,0.3921979069709778,032N,0.029803935438394547
265,340,991.551521703554 444.9578719969418 1255.724474112215 690.4659844717123,1080.85888671875 606.5183715820312 1153.6029052734375 632.6552124023438,0.30127328634262085,1Z,0.06964453689313688
266,340,991.6261859364095 445.2871204925157 1256.1855942499537 691.3742996642045,1080.8995361328125 606.500732421875 1153.6177978515625 632.6399536132812,0.302848756313324,04IZ,0.03309086337685585
267,340,991.6959995680309 445.301951118105 1256.7290853977627 692.0342257591573,1079.6831298828124 607.8491821289062 1154.7089111328125 634.2563354492188,0,0,0
268,340,991.7658131996524 445.3167817436943 1257.2725765455718 692.6941518541099,1078.4667236328125 609.1976318359375 1155.8000244140626 635.8727172851562,0,0,0
269,340,991.8356268312738 445.33161236928356 1257.8160676933808 693.3540779490627,1077.2503173828125 610.5460815429688 1156.8911376953124 637.4890991210938,0,0,0
